raceId,year,name,retired,completed,reason,frequency_counts,retired_percentage
344,2010,Canadian Grand Prix,17,7,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Engine', '+2 Laps', '+2 Laps', 'Hydraulics', 'Brakes', '+4 Laps', 'Mechanical', '+5 Laps']","{'+1 Lap': 8, 'Accident': 1, 'Engine': 1, '+2 Laps': 2, 'Hydraulics': 1, 'Brakes': 1, '+4 Laps': 1, 'Mechanical': 1, '+5 Laps': 1}",0.7083333333333334
345,2010,European Grand Prix,8,16,"['+1 Lap', 'Collision', 'Collision', '+2 Laps', '+2 Laps', '+2 Laps', '+4 Laps', 'Exhaust']","{'+1 Lap': 1, 'Collision': 2, '+2 Laps': 3, '+4 Laps': 1, 'Exhaust': 1}",0.3333333333333333
346,2010,British Grand Prix,9,15,"['+1 Lap', '+1 Lap', 'Collision', '+2 Laps', '+2 Laps', '+2 Laps', 'Hydraulics', 'Brakes', 'Driveshaft']","{'+1 Lap': 2, 'Collision': 1, '+2 Laps': 3, 'Hydraulics': 1, 'Brakes': 1, 'Driveshaft': 1}",0.375
347,2010,German Grand Prix,18,6,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', '+3 Laps', '+4 Laps']","{'+1 Lap': 9, 'Collision': 2, 'Engine': 1, '+2 Laps': 2, 'Gearbox': 2, '+3 Laps': 1, '+4 Laps': 1}",0.75
348,2010,Hungarian Grand Prix,18,6,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Engine', 'Retired', 'Gearbox', 'Wheel', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', '+4 Laps', '+4 Laps']","{'+1 Lap': 7, 'Collision': 1, 'Engine': 1, 'Retired': 1, 'Gearbox': 1, 'Wheel': 1, '+3 Laps': 4, '+4 Laps': 2}",0.75
349,2010,Belgian Grand Prix,11,13,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Accident', '+2 Laps', 'Retired']","{'+1 Lap': 6, 'Collision': 2, 'Accident': 1, '+2 Laps': 1, 'Retired': 1}",0.4583333333333333
350,2010,Italian Grand Prix,11,13,"['+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Retired', 'Gearbox', '+3 Laps']","{'+1 Lap': 3, 'Collision': 1, 'Engine': 1, '+2 Laps': 3, 'Retired': 1, 'Gearbox': 1, '+3 Laps': 1}",0.4583333333333333
351,2010,Singapore Grand Prix,14,10,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Accident', 'Accident', 'Engine', '+2 Laps', 'Hydraulics', 'Hydraulics', 'Hydraulics']","{'+1 Lap': 4, 'Collision': 3, 'Accident': 2, 'Engine': 1, '+2 Laps': 1, 'Hydraulics': 3}",0.5833333333333334
352,2010,Japanese Grand Prix,14,10,"['+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', '+2 Laps', '+2 Laps', '+2 Laps', 'Wheel', '+3 Laps', 'Oil leak']","{'+1 Lap': 2, 'Suspension': 2, 'Accident': 4, '+2 Laps': 3, 'Wheel': 1, '+3 Laps': 1, 'Oil leak': 1}",0.5833333333333334
353,2010,Korean Grand Prix,12,12,"['+1 Lap', 'Collision', 'Collision', 'Collision', 'Collision', 'Accident', 'Accident', 'Accident', 'Engine', '+2 Laps', '+2 Laps', 'Hydraulics']","{'+1 Lap': 1, 'Collision': 4, 'Accident': 3, 'Engine': 1, '+2 Laps': 2, 'Hydraulics': 1}",0.5
354,2010,Brazilian Grand Prix,17,7,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+6 Laps', '+9 Laps']","{'+1 Lap': 10, 'Accident': 1, '+2 Laps': 4, '+6 Laps': 1, '+9 Laps': 1}",0.7083333333333334
355,2010,Abu Dhabi Grand Prix,8,16,"['+1 Lap', 'Collision', 'Collision', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Rear wing']","{'+1 Lap': 1, 'Collision': 2, '+2 Laps': 3, 'Gearbox': 1, 'Rear wing': 1}",0.3333333333333333
356,1989,Brazilian Grand Prix,32,6,"['+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Collision', 'Suspension', 'Disqualified', 'Engine', '+2 Laps', '+2 Laps', '+3 Laps', '+4 Laps', '+5 Laps', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Chassis', 'Halfshaft', 'Halfshaft', 'Alternator', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 3, 'Collision': 4, 'Suspension': 1, 'Disqualified': 1, 'Engine': 1, '+2 Laps': 2, '+3 Laps': 1, '+4 Laps': 1, '+5 Laps': 1, 'Fuel system': 1, 'Did not qualify': 4, 'Chassis': 1, 'Halfshaft': 2, 'Alternator': 1, 'Did not prequalify': 8}",0.8421052631578947
357,1989,San Marino Grand Prix,37,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Accident', 'Disqualified', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Transmission', 'Electrical', 'Electrical', 'Not classified', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 6, 'Spun off': 4, 'Accident': 1, 'Disqualified': 1, 'Engine': 2, '+2 Laps': 3, 'Gearbox': 2, 'Transmission': 1, 'Electrical': 2, 'Not classified': 1, 'Fuel system': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.9487179487179487
358,1989,Monaco Grand Prix,36,2,"['+1 Lap', 'Collision', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Gearbox', 'Overheating', '+3 Laps', '+3 Laps', '+3 Laps', 'Clutch', 'Electrical', 'Electrical', '+4 Laps', '+4 Laps', '+4 Laps', '+4 Laps', '+4 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 1, 'Collision': 1, 'Engine': 2, '+2 Laps': 4, 'Gearbox': 4, 'Overheating': 1, '+3 Laps': 3, 'Clutch': 1, 'Electrical': 2, '+4 Laps': 5, 'Did not qualify': 3, 'Did not prequalify': 9}",0.9473684210526315
359,1989,Mexican Grand Prix,34,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Spun off', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', 'Transmission', 'Transmission', 'Electrical', 'Electrical', 'Throttle', 'Not classified', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 6, 'Suspension': 1, 'Spun off': 1, 'Engine': 1, '+2 Laps': 2, 'Gearbox': 2, '+3 Laps': 2, 'Transmission': 2, 'Electrical': 2, 'Throttle': 1, 'Not classified': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8717948717948718
360,1989,United States Grand Prix,36,3,"['+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Suspension', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Brakes', 'Brakes', 'Brakes', 'Transmission', 'Electrical', 'Throttle', '+5 Laps', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Alternator', 'Alternator', 'Physical', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 3, 'Collision': 2, 'Suspension': 1, 'Spun off': 2, 'Engine': 3, 'Gearbox': 1, 'Brakes': 3, 'Transmission': 1, 'Electrical': 1, 'Throttle': 1, '+5 Laps': 1, 'Fuel system': 1, 'Did not qualify': 4, 'Alternator': 2, 'Physical': 1, 'Did not prequalify': 9}",0.9230769230769231
361,1989,Canadian Grand Prix,35,4,"['+1 Lap', 'Differential', 'Suspension', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Accident', 'Accident', 'Disqualified', 'Disqualified', 'Disqualified', 'Engine', 'Engine', '+2 Laps', 'Gearbox', '+3 Laps', 'Electrical', 'Electrical', 'Electrical', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 1, 'Differential': 1, 'Suspension': 1, 'Spun off': 6, 'Accident': 2, 'Disqualified': 3, 'Engine': 2, '+2 Laps': 1, 'Gearbox': 1, '+3 Laps': 1, 'Electrical': 3, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8974358974358975
362,1989,French Grand Prix,35,4,"['+1 Lap', '+1 Lap', '+1 Lap', 'Differential', 'Suspension', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', 'Clutch', 'Clutch', 'Not classified', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 3, 'Differential': 1, 'Suspension': 1, 'Engine': 7, '+2 Laps': 3, 'Gearbox': 2, '+3 Laps': 2, 'Clutch': 2, 'Not classified': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8974358974358975
363,1989,British Grand Prix,35,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Transmission', 'Radiator', 'Handling', 'Fire', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 4, 'Spun off': 3, 'Engine': 5, '+2 Laps': 4, 'Gearbox': 2, 'Transmission': 1, 'Radiator': 1, 'Handling': 1, 'Fire': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8974358974358975
364,1989,German Grand Prix,35,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Spun off', 'Spun off', 'Spun off', 'Disqualified', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Overheating', '+3 Laps', 'Oil leak', 'Electrical', 'Electrical', 'Electrical', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 6, 'Collision': 1, 'Spun off': 3, 'Disqualified': 1, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 2, 'Overheating': 1, '+3 Laps': 1, 'Oil leak': 1, 'Electrical': 3, 'Fuel system': 1, 'Did not qualify': 3, 'Did not prequalify': 8}",0.9210526315789473
365,1989,Hungarian Grand Prix,32,7,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Accident', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Gearbox', 'Wheel', 'Wheel', 'Clutch', 'Electrical', 'Electrical', 'Radiator', '+4 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 4, 'Collision': 1, 'Accident': 1, 'Engine': 1, '+2 Laps': 1, 'Gearbox': 4, 'Wheel': 2, 'Clutch': 1, 'Electrical': 2, 'Radiator': 1, '+4 Laps': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8205128205128205
366,1989,Belgian Grand Prix,33,6,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Engine', '+2 Laps', 'Brakes', 'Wheel', '+3 Laps', 'Handling', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 7, 'Collision': 3, 'Spun off': 4, 'Engine': 1, '+2 Laps': 1, 'Brakes': 1, 'Wheel': 1, '+3 Laps': 1, 'Handling': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8461538461538461
367,1989,Italian Grand Prix,35,4,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Spun off', 'Spun off', 'Disqualified', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Brakes', 'Transmission', 'Electrical', 'Radiator', 'Throttle', 'Exhaust', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 3, 'Suspension': 1, 'Spun off': 2, 'Disqualified': 1, 'Engine': 5, '+2 Laps': 2, 'Gearbox': 2, 'Brakes': 1, 'Transmission': 1, 'Electrical': 1, 'Radiator': 1, 'Throttle': 1, 'Exhaust': 1, 'Fuel system': 1, 'Did not qualify': 3, 'Did not prequalify': 9}",0.8974358974358975
368,1989,Portuguese Grand Prix,35,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Suspension', 'Spun off', 'Accident', 'Disqualified', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Overheating', 'Overheating', 'Electrical', 'Electrical', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 5, 'Collision': 3, 'Suspension': 1, 'Spun off': 1, 'Accident': 1, 'Disqualified': 1, 'Engine': 1, '+2 Laps': 5, 'Overheating': 2, 'Electrical': 2, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8974358974358975
369,1989,Spanish Grand Prix,35,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Suspension', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Transmission', 'Electrical', 'Fuel pump', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 4, 'Collision': 2, 'Suspension': 1, 'Spun off': 5, 'Engine': 3, '+2 Laps': 3, 'Gearbox': 2, 'Transmission': 1, 'Electrical': 1, 'Fuel pump': 1, 'Did not qualify': 3, 'Did not prequalify': 9}",0.9210526315789473
370,1989,Japanese Grand Prix,35,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Suspension', 'Disqualified', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Brakes', 'Clutch', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Fuel leak', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'+1 Lap': 5, 'Collision': 3, 'Suspension': 1, 'Disqualified': 1, 'Engine': 5, '+2 Laps': 1, 'Gearbox': 3, 'Brakes': 1, 'Clutch': 1, 'Did not qualify': 4, 'Fuel leak': 1, 'Did not prequalify': 9}",0.8974358974358975
371,1989,Australian Grand Prix,35,4,"['Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Collision', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Spun off', '+2 Laps', 'Withdrew', '+3 Laps', 'Electrical', 'Electrical', 'Electrical', 'Radiator', '+4 Laps', '+6 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify', 'Did not prequalify']","{'Collision': 7, 'Spun off': 6, '+2 Laps': 1, 'Withdrew': 1, '+3 Laps': 1, 'Electrical': 3, 'Radiator': 1, '+4 Laps': 1, '+6 Laps': 1, 'Did not qualify': 4, 'Did not prequalify': 9}",0.8974358974358975
372,1988,Brazilian Grand Prix,26,5,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Disqualified', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Brakes', '+3 Laps', 'Transmission', 'Clutch', 'Electrical', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Chassis', 'Chassis', 'Did not prequalify']","{'+1 Lap': 3, 'Suspension': 2, 'Disqualified': 1, 'Engine': 7, 'Gearbox': 1, 'Brakes': 1, '+3 Laps': 1, 'Transmission': 1, 'Clutch': 1, 'Electrical': 1, 'Did not qualify': 4, 'Chassis': 2, 'Did not prequalify': 1}",0.8387096774193549
373,1988,San Marino Grand Prix,28,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', 'Not classified', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Excluded']","{'+1 Lap': 6, 'Suspension': 1, 'Engine': 2, '+2 Laps': 7, 'Gearbox': 4, '+3 Laps': 2, 'Not classified': 1, 'Fuel system': 1, 'Did not qualify': 3, 'Excluded': 1}",0.9333333333333333
374,1988,Monaco Grand Prix,28,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Collision', 'Suspension', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Brakes', '+3 Laps', 'Throttle', '+6 Laps', 'Fuel system', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft', 'Excluded']","{'+1 Lap': 4, 'Collision': 3, 'Suspension': 1, 'Spun off': 2, 'Engine': 4, '+2 Laps': 1, 'Gearbox': 2, 'Brakes': 1, '+3 Laps': 1, 'Throttle': 1, '+6 Laps': 1, 'Fuel system': 1, 'Did not qualify': 4, 'Halfshaft': 1, 'Excluded': 1}",0.9032258064516129
375,1988,Mexican Grand Prix,28,3,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Brakes', '+3 Laps', '+3 Laps', 'Electrical', '+4 Laps', '+4 Laps', '+4 Laps', '+4 Laps', '+5 Laps', '+6 Laps', '+6 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Excluded']","{'+1 Lap': 3, 'Suspension': 1, 'Accident': 1, 'Engine': 5, '+2 Laps': 1, 'Gearbox': 1, 'Brakes': 1, '+3 Laps': 2, 'Electrical': 1, '+4 Laps': 4, '+5 Laps': 1, '+6 Laps': 2, 'Did not qualify': 4, 'Excluded': 1}",0.9032258064516129
376,1988,Canadian Grand Prix,28,3,"['+1 Lap', '+1 Lap', 'Collision', 'Suspension', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', '+3 Laps', '+3 Laps', 'Transmission', 'Out of fuel', 'Electrical', 'Electrical', 'Throttle', '+5 Laps', 'Ignition', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Chassis', 'Did not prequalify']","{'+1 Lap': 2, 'Collision': 1, 'Suspension': 1, 'Engine': 5, '+2 Laps': 3, 'Gearbox': 1, '+3 Laps': 2, 'Transmission': 1, 'Out of fuel': 1, 'Electrical': 2, 'Throttle': 1, '+5 Laps': 1, 'Ignition': 1, 'Did not qualify': 4, 'Chassis': 1, 'Did not prequalify': 1}",0.9032258064516129
377,1988,Detroit Grand Prix,29,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Collision', 'Suspension', 'Suspension', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Gearbox', 'Overheating', 'Overheating', 'Injured', 'Electrical', 'Electrical', 'Puncture', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft']","{'+1 Lap': 4, 'Collision': 1, 'Suspension': 2, 'Spun off': 4, 'Engine': 3, '+2 Laps': 2, 'Gearbox': 2, 'Overheating': 2, 'Injured': 1, 'Electrical': 2, 'Puncture': 1, 'Did not qualify': 4, 'Halfshaft': 1}",0.9354838709677419
378,1988,French Grand Prix,28,3,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Spun off', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Gearbox', 'Brakes', '+3 Laps', '+3 Laps', 'Clutch', 'Electrical', 'Not classified', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft', 'Fuel leak', 'Did not prequalify', 'Excluded']","{'+1 Lap': 6, 'Suspension': 1, 'Spun off': 1, 'Engine': 2, '+2 Laps': 4, 'Gearbox': 1, 'Brakes': 1, '+3 Laps': 2, 'Clutch': 1, 'Electrical': 1, 'Not classified': 1, 'Did not qualify': 3, 'Halfshaft': 1, 'Fuel leak': 1, 'Did not prequalify': 1, 'Excluded': 1}",0.9032258064516129
379,1988,British Grand Prix,26,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+3 Laps', 'Transmission', 'Clutch', 'Out of fuel', 'Out of fuel', 'Broken wing', 'Handling', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Alternator', 'Did not prequalify']","{'+1 Lap': 7, 'Suspension': 1, 'Engine': 1, '+2 Laps': 4, '+3 Laps': 1, 'Transmission': 1, 'Clutch': 1, 'Out of fuel': 2, 'Broken wing': 1, 'Handling': 1, 'Did not qualify': 4, 'Alternator': 1, 'Did not prequalify': 1}",0.8387096774193549
380,1988,German Grand Prix,26,5,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+3 Laps', 'Clutch', '+4 Laps', 'Throttle', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not prequalify']","{'+1 Lap': 7, 'Spun off': 4, 'Engine': 2, '+2 Laps': 4, '+3 Laps': 1, 'Clutch': 1, '+4 Laps': 1, 'Throttle': 1, 'Did not qualify': 4, 'Did not prequalify': 1}",0.8387096774193549
381,1988,Hungarian Grand Prix,27,4,"['+1 Lap', '+1 Lap', 'Collision', 'Collision', 'Engine', 'Engine', 'Engine', 'Engine', 'Brakes', 'Brakes', 'Overheating', '+3 Laps', '+3 Laps', '+3 Laps', 'Electrical', '+4 Laps', '+4 Laps', '+4 Laps', 'Throttle', '+5 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Halfshaft', 'Did not prequalify', 'Driver unwell']","{'+1 Lap': 2, 'Collision': 2, 'Engine': 4, 'Brakes': 2, 'Overheating': 1, '+3 Laps': 3, 'Electrical': 1, '+4 Laps': 3, 'Throttle': 1, '+5 Laps': 1, 'Did not qualify': 4, 'Halfshaft': 1, 'Did not prequalify': 1, 'Driver unwell': 1}",0.8709677419354839
