raceId,driverId,milliseconds,time,lap,year,driver
342,17,75796,1:15.796,62,2010,Mark Webber
342,17,75318,1:15.318,63,2010,Mark Webber
342,17,76023,1:16.023,64,2010,Mark Webber
342,17,76357,1:16.357,65,2010,Mark Webber
342,17,76041,1:16.041,66,2010,Mark Webber
342,17,75784,1:15.784,67,2010,Mark Webber
342,17,75758,1:15.758,68,2010,Mark Webber
342,17,75388,1:15.388,69,2010,Mark Webber
342,17,75632,1:15.632,70,2010,Mark Webber
342,17,76095,1:16.095,71,2010,Mark Webber
342,17,76350,1:16.350,72,2010,Mark Webber
342,17,76165,1:16.165,73,2010,Mark Webber
342,17,78665,1:18.665,74,2010,Mark Webber
342,17,77449,1:17.449,75,2010,Mark Webber
342,17,125598,2:05.598,76,2010,Mark Webber
342,17,119269,1:59.269,77,2010,Mark Webber
342,17,114605,1:54.605,78,2010,Mark Webber
343,1,96522,1:36.522,1,2010,Lewis Hamilton
343,1,93964,1:33.964,2,2010,Lewis Hamilton
343,1,93411,1:33.411,3,2010,Lewis Hamilton
343,1,93592,1:33.592,4,2010,Lewis Hamilton
343,1,93117,1:33.117,5,2010,Lewis Hamilton
343,1,92980,1:32.980,6,2010,Lewis Hamilton
343,1,92931,1:32.931,7,2010,Lewis Hamilton
343,1,93031,1:33.031,8,2010,Lewis Hamilton
343,1,92847,1:32.847,9,2010,Lewis Hamilton
343,1,92422,1:32.422,10,2010,Lewis Hamilton
343,1,92526,1:32.526,11,2010,Lewis Hamilton
343,1,92232,1:32.232,12,2010,Lewis Hamilton
343,1,92264,1:32.264,13,2010,Lewis Hamilton
343,1,92615,1:32.615,14,2010,Lewis Hamilton
343,1,92478,1:32.478,15,2010,Lewis Hamilton
343,1,111202,1:51.202,16,2010,Lewis Hamilton
343,1,91534,1:31.534,17,2010,Lewis Hamilton
343,1,91876,1:31.876,18,2010,Lewis Hamilton
343,1,91591,1:31.591,19,2010,Lewis Hamilton
343,1,91347,1:31.347,20,2010,Lewis Hamilton
343,1,91728,1:31.728,21,2010,Lewis Hamilton
343,1,91459,1:31.459,22,2010,Lewis Hamilton
343,1,91387,1:31.387,23,2010,Lewis Hamilton
343,1,91428,1:31.428,24,2010,Lewis Hamilton
343,1,91335,1:31.335,25,2010,Lewis Hamilton
343,1,91183,1:31.183,26,2010,Lewis Hamilton
343,1,91231,1:31.231,27,2010,Lewis Hamilton
343,1,91213,1:31.213,28,2010,Lewis Hamilton
343,1,91084,1:31.084,29,2010,Lewis Hamilton
343,1,90958,1:30.958,30,2010,Lewis Hamilton
343,1,90640,1:30.640,31,2010,Lewis Hamilton
343,1,90517,1:30.517,32,2010,Lewis Hamilton
343,1,90471,1:30.471,33,2010,Lewis Hamilton
343,1,90742,1:30.742,34,2010,Lewis Hamilton
343,1,90687,1:30.687,35,2010,Lewis Hamilton
343,1,90524,1:30.524,36,2010,Lewis Hamilton
343,1,90425,1:30.425,37,2010,Lewis Hamilton
343,1,90357,1:30.357,38,2010,Lewis Hamilton
343,1,90522,1:30.522,39,2010,Lewis Hamilton
343,1,90865,1:30.865,40,2010,Lewis Hamilton
343,1,90222,1:30.222,41,2010,Lewis Hamilton
343,1,90122,1:30.122,42,2010,Lewis Hamilton
343,1,91066,1:31.066,43,2010,Lewis Hamilton
343,1,90679,1:30.679,44,2010,Lewis Hamilton
343,1,90633,1:30.633,45,2010,Lewis Hamilton
343,1,90359,1:30.359,46,2010,Lewis Hamilton
343,1,90668,1:30.668,47,2010,Lewis Hamilton
343,1,93051,1:33.051,48,2010,Lewis Hamilton
343,1,90576,1:30.576,49,2010,Lewis Hamilton
343,1,90449,1:30.449,50,2010,Lewis Hamilton
343,1,90634,1:30.634,51,2010,Lewis Hamilton
343,1,90658,1:30.658,52,2010,Lewis Hamilton
343,1,91185,1:31.185,53,2010,Lewis Hamilton
343,1,90075,1:30.075,54,2010,Lewis Hamilton
343,1,90740,1:30.740,55,2010,Lewis Hamilton
343,1,90781,1:30.781,56,2010,Lewis Hamilton
343,1,90693,1:30.693,57,2010,Lewis Hamilton
343,1,91791,1:31.791,58,2010,Lewis Hamilton
344,1,88367,1:28.367,1,2010,Lewis Hamilton
344,1,82636,1:22.636,2,2010,Lewis Hamilton
344,1,82109,1:22.109,3,2010,Lewis Hamilton
344,1,81794,1:21.794,4,2010,Lewis Hamilton
344,1,82302,1:22.302,5,2010,Lewis Hamilton
344,1,83578,1:23.578,6,2010,Lewis Hamilton
344,1,99497,1:39.497,7,2010,Lewis Hamilton
344,1,83540,1:23.540,8,2010,Lewis Hamilton
344,1,80574,1:20.574,9,2010,Lewis Hamilton
344,1,80273,1:20.273,10,2010,Lewis Hamilton
344,1,80054,1:20.054,11,2010,Lewis Hamilton
344,1,80583,1:20.583,12,2010,Lewis Hamilton
344,1,80455,1:20.455,13,2010,Lewis Hamilton
344,1,80937,1:20.937,14,2010,Lewis Hamilton
344,1,81658,1:21.658,15,2010,Lewis Hamilton
344,1,80566,1:20.566,16,2010,Lewis Hamilton
344,1,80537,1:20.537,17,2010,Lewis Hamilton
344,1,80234,1:20.234,18,2010,Lewis Hamilton
344,1,80452,1:20.452,19,2010,Lewis Hamilton
344,1,80583,1:20.583,20,2010,Lewis Hamilton
344,1,80713,1:20.713,21,2010,Lewis Hamilton
344,1,81117,1:21.117,22,2010,Lewis Hamilton
344,1,80776,1:20.776,23,2010,Lewis Hamilton
344,1,80626,1:20.626,24,2010,Lewis Hamilton
344,1,80665,1:20.665,25,2010,Lewis Hamilton
344,1,94836,1:34.836,26,2010,Lewis Hamilton
344,1,81130,1:21.130,27,2010,Lewis Hamilton
344,1,79161,1:19.161,28,2010,Lewis Hamilton
344,1,80114,1:20.114,29,2010,Lewis Hamilton
344,1,80401,1:20.401,30,2010,Lewis Hamilton
344,1,80198,1:20.198,31,2010,Lewis Hamilton
344,1,80237,1:20.237,32,2010,Lewis Hamilton
344,1,79532,1:19.532,33,2010,Lewis Hamilton
344,1,79787,1:19.787,34,2010,Lewis Hamilton
344,1,79659,1:19.659,35,2010,Lewis Hamilton
344,1,79361,1:19.361,36,2010,Lewis Hamilton
344,1,79208,1:19.208,37,2010,Lewis Hamilton
344,1,78868,1:18.868,38,2010,Lewis Hamilton
344,1,78810,1:18.810,39,2010,Lewis Hamilton
344,1,79512,1:19.512,40,2010,Lewis Hamilton
344,1,79458,1:19.458,41,2010,Lewis Hamilton
344,1,79375,1:19.375,42,2010,Lewis Hamilton
344,1,78923,1:18.923,43,2010,Lewis Hamilton
344,1,79012,1:19.012,44,2010,Lewis Hamilton
344,1,78879,1:18.879,45,2010,Lewis Hamilton
344,1,79344,1:19.344,46,2010,Lewis Hamilton
344,1,78740,1:18.740,47,2010,Lewis Hamilton
344,1,79095,1:19.095,48,2010,Lewis Hamilton
344,1,80175,1:20.175,49,2010,Lewis Hamilton
344,1,79132,1:19.132,50,2010,Lewis Hamilton
344,1,79103,1:19.103,51,2010,Lewis Hamilton
344,1,78996,1:18.996,52,2010,Lewis Hamilton
344,1,79479,1:19.479,53,2010,Lewis Hamilton
344,1,79281,1:19.281,54,2010,Lewis Hamilton
344,1,79306,1:19.306,55,2010,Lewis Hamilton
344,1,79264,1:19.264,56,2010,Lewis Hamilton
344,1,79420,1:19.420,57,2010,Lewis Hamilton
344,1,79017,1:19.017,58,2010,Lewis Hamilton
344,1,78958,1:18.958,59,2010,Lewis Hamilton
344,1,78456,1:18.456,60,2010,Lewis Hamilton
344,1,78025,1:18.025,61,2010,Lewis Hamilton
344,1,77806,1:17.806,62,2010,Lewis Hamilton
344,1,77989,1:17.989,63,2010,Lewis Hamilton
344,1,78134,1:18.134,64,2010,Lewis Hamilton
344,1,78227,1:18.227,65,2010,Lewis Hamilton
344,1,78492,1:18.492,66,2010,Lewis Hamilton
344,1,78428,1:18.428,67,2010,Lewis Hamilton
344,1,78174,1:18.174,68,2010,Lewis Hamilton
344,1,78809,1:18.809,69,2010,Lewis Hamilton
344,1,80519,1:20.519,70,2010,Lewis Hamilton
345,20,109992,1:49.992,1,2010,Sebastian Vettel
345,20,103768,1:43.768,2,2010,Sebastian Vettel
345,20,103534,1:43.534,3,2010,Sebastian Vettel
345,20,103153,1:43.153,4,2010,Sebastian Vettel
345,20,103055,1:43.055,5,2010,Sebastian Vettel
345,20,102684,1:42.684,6,2010,Sebastian Vettel
345,20,102841,1:42.841,7,2010,Sebastian Vettel
345,20,102654,1:42.654,8,2010,Sebastian Vettel
345,20,102620,1:42.620,9,2010,Sebastian Vettel
345,20,135248,2:15.248,10,2010,Sebastian Vettel
345,20,130161,2:10.161,11,2010,Sebastian Vettel
345,20,168170,2:48.170,12,2010,Sebastian Vettel
345,20,155530,2:35.530,13,2010,Sebastian Vettel
345,20,160386,2:40.386,14,2010,Sebastian Vettel
345,20,102765,1:42.765,15,2010,Sebastian Vettel
345,20,102059,1:42.059,16,2010,Sebastian Vettel
345,20,101904,1:41.904,17,2010,Sebastian Vettel
345,20,101696,1:41.696,18,2010,Sebastian Vettel
345,20,101748,1:41.748,19,2010,Sebastian Vettel
345,20,101478,1:41.478,20,2010,Sebastian Vettel
345,20,100943,1:40.943,21,2010,Sebastian Vettel
345,20,101382,1:41.382,22,2010,Sebastian Vettel
345,20,100990,1:40.990,23,2010,Sebastian Vettel
345,20,101152,1:41.152,24,2010,Sebastian Vettel
345,20,101195,1:41.195,25,2010,Sebastian Vettel
345,20,101141,1:41.141,26,2010,Sebastian Vettel
345,20,101000,1:41.000,27,2010,Sebastian Vettel
345,20,101698,1:41.698,28,2010,Sebastian Vettel
345,20,100985,1:40.985,29,2010,Sebastian Vettel
345,20,101081,1:41.081,30,2010,Sebastian Vettel
345,20,101166,1:41.166,31,2010,Sebastian Vettel
345,20,101509,1:41.509,32,2010,Sebastian Vettel
345,20,101379,1:41.379,33,2010,Sebastian Vettel
345,20,101631,1:41.631,34,2010,Sebastian Vettel
345,20,101363,1:41.363,35,2010,Sebastian Vettel
345,20,101146,1:41.146,36,2010,Sebastian Vettel
345,20,100673,1:40.673,37,2010,Sebastian Vettel
345,20,101108,1:41.108,38,2010,Sebastian Vettel
345,20,101349,1:41.349,39,2010,Sebastian Vettel
345,20,101336,1:41.336,40,2010,Sebastian Vettel
345,20,100528,1:40.528,41,2010,Sebastian Vettel
345,20,100619,1:40.619,42,2010,Sebastian Vettel
345,20,100614,1:40.614,43,2010,Sebastian Vettel
345,20,100653,1:40.653,44,2010,Sebastian Vettel
345,20,100186,1:40.186,45,2010,Sebastian Vettel
345,20,101385,1:41.385,46,2010,Sebastian Vettel
345,20,101402,1:41.402,47,2010,Sebastian Vettel
345,20,99863,1:39.863,48,2010,Sebastian Vettel
345,20,100351,1:40.351,49,2010,Sebastian Vettel
345,20,99695,1:39.695,50,2010,Sebastian Vettel
345,20,99446,1:39.446,51,2010,Sebastian Vettel
345,20,99141,1:39.141,52,2010,Sebastian Vettel
345,20,99976,1:39.976,53,2010,Sebastian Vettel
345,20,100508,1:40.508,54,2010,Sebastian Vettel
345,20,101007,1:41.007,55,2010,Sebastian Vettel
345,20,102005,1:42.005,56,2010,Sebastian Vettel
345,20,102519,1:42.519,57,2010,Sebastian Vettel
346,17,102360,1:42.360,1,2010,Mark Webber
346,17,97659,1:37.659,2,2010,Mark Webber
346,17,97113,1:37.113,3,2010,Mark Webber
346,17,97282,1:37.282,4,2010,Mark Webber
346,17,97056,1:37.056,5,2010,Mark Webber
346,17,96617,1:36.617,6,2010,Mark Webber
346,17,96410,1:36.410,7,2010,Mark Webber
346,17,96603,1:36.603,8,2010,Mark Webber
346,17,96258,1:36.258,9,2010,Mark Webber
346,17,96117,1:36.117,10,2010,Mark Webber
346,17,96091,1:36.091,11,2010,Mark Webber
346,17,95900,1:35.900,12,2010,Mark Webber
346,17,95758,1:35.758,13,2010,Mark Webber
346,17,95619,1:35.619,14,2010,Mark Webber
346,17,95712,1:35.712,15,2010,Mark Webber
346,17,95881,1:35.881,16,2010,Mark Webber
346,17,100013,1:40.013,17,2010,Mark Webber
346,17,112779,1:52.779,18,2010,Mark Webber
346,17,95301,1:35.301,19,2010,Mark Webber
346,17,95194,1:35.194,20,2010,Mark Webber
346,17,95343,1:35.343,21,2010,Mark Webber
346,17,95249,1:35.249,22,2010,Mark Webber
346,17,95088,1:35.088,23,2010,Mark Webber
346,17,94619,1:34.619,24,2010,Mark Webber
346,17,95018,1:35.018,25,2010,Mark Webber
346,17,94955,1:34.955,26,2010,Mark Webber
346,17,94805,1:34.805,27,2010,Mark Webber
346,17,107885,1:47.885,28,2010,Mark Webber
346,17,146174,2:26.174,29,2010,Mark Webber
346,17,147494,2:27.494,30,2010,Mark Webber
346,17,94555,1:34.555,31,2010,Mark Webber
346,17,93948,1:33.948,32,2010,Mark Webber
346,17,93953,1:33.953,33,2010,Mark Webber
346,17,93643,1:33.643,34,2010,Mark Webber
346,17,93365,1:33.365,35,2010,Mark Webber
346,17,93889,1:33.889,36,2010,Mark Webber
346,17,92990,1:32.990,37,2010,Mark Webber
346,17,93763,1:33.763,38,2010,Mark Webber
346,17,93463,1:33.463,39,2010,Mark Webber
346,17,93298,1:33.298,40,2010,Mark Webber
346,17,93251,1:33.251,41,2010,Mark Webber
346,17,92906,1:32.906,42,2010,Mark Webber
346,17,92655,1:32.655,43,2010,Mark Webber
346,17,93592,1:33.592,44,2010,Mark Webber
346,17,92364,1:32.364,45,2010,Mark Webber
346,17,92931,1:32.931,46,2010,Mark Webber
346,17,93368,1:33.368,47,2010,Mark Webber
346,17,93696,1:33.696,48,2010,Mark Webber
346,17,94154,1:34.154,49,2010,Mark Webber
346,17,93210,1:33.210,50,2010,Mark Webber
346,17,94100,1:34.100,51,2010,Mark Webber
346,17,96753,1:36.753,52,2010,Mark Webber
347,4,86059,1:26.059,1,2010,Fernando Alonso
347,4,80386,1:20.386,2,2010,Fernando Alonso
347,4,80065,1:20.065,3,2010,Fernando Alonso
347,4,79828,1:19.828,4,2010,Fernando Alonso
347,4,79292,1:19.292,5,2010,Fernando Alonso
347,4,79153,1:19.153,6,2010,Fernando Alonso
347,4,79625,1:19.625,7,2010,Fernando Alonso
347,4,79248,1:19.248,8,2010,Fernando Alonso
347,4,78965,1:18.965,9,2010,Fernando Alonso
347,4,78955,1:18.955,10,2010,Fernando Alonso
347,4,78846,1:18.846,11,2010,Fernando Alonso
347,4,78888,1:18.888,12,2010,Fernando Alonso
347,4,81136,1:21.136,13,2010,Fernando Alonso
347,4,93726,1:33.726,14,2010,Fernando Alonso
347,4,79201,1:19.201,15,2010,Fernando Alonso
347,4,79191,1:19.191,16,2010,Fernando Alonso
347,4,79276,1:19.276,17,2010,Fernando Alonso
347,4,79464,1:19.464,18,2010,Fernando Alonso
347,4,79199,1:19.199,19,2010,Fernando Alonso
347,4,79367,1:19.367,20,2010,Fernando Alonso
347,4,80449,1:20.449,21,2010,Fernando Alonso
347,4,79178,1:19.178,22,2010,Fernando Alonso
347,4,79065,1:19.065,23,2010,Fernando Alonso
347,4,79697,1:19.697,24,2010,Fernando Alonso
347,4,79423,1:19.423,25,2010,Fernando Alonso
347,4,79159,1:19.159,26,2010,Fernando Alonso
347,4,78872,1:18.872,27,2010,Fernando Alonso
347,4,78075,1:18.075,28,2010,Fernando Alonso
347,4,78108,1:18.108,29,2010,Fernando Alonso
347,4,78129,1:18.129,30,2010,Fernando Alonso
347,4,77751,1:17.751,31,2010,Fernando Alonso
347,4,77797,1:17.797,32,2010,Fernando Alonso
347,4,77874,1:17.874,33,2010,Fernando Alonso
347,4,78621,1:18.621,34,2010,Fernando Alonso
347,4,78387,1:18.387,35,2010,Fernando Alonso
347,4,77666,1:17.666,36,2010,Fernando Alonso
347,4,77495,1:17.495,37,2010,Fernando Alonso
347,4,77868,1:17.868,38,2010,Fernando Alonso
347,4,78032,1:18.032,39,2010,Fernando Alonso
347,4,77596,1:17.596,40,2010,Fernando Alonso
347,4,77537,1:17.537,41,2010,Fernando Alonso
347,4,77378,1:17.378,42,2010,Fernando Alonso
347,4,77265,1:17.265,43,2010,Fernando Alonso
347,4,77261,1:17.261,44,2010,Fernando Alonso
347,4,77436,1:17.436,45,2010,Fernando Alonso
347,4,77660,1:17.660,46,2010,Fernando Alonso
347,4,77012,1:17.012,47,2010,Fernando Alonso
347,4,77279,1:17.279,48,2010,Fernando Alonso
347,4,77378,1:17.378,49,2010,Fernando Alonso
347,4,77255,1:17.255,50,2010,Fernando Alonso
347,4,76770,1:16.770,51,2010,Fernando Alonso
347,4,76945,1:16.945,52,2010,Fernando Alonso
347,4,77346,1:17.346,53,2010,Fernando Alonso
347,4,77245,1:17.245,54,2010,Fernando Alonso
347,4,76625,1:16.625,55,2010,Fernando Alonso
347,4,77096,1:17.096,56,2010,Fernando Alonso
347,4,78025,1:18.025,57,2010,Fernando Alonso
347,4,76965,1:16.965,58,2010,Fernando Alonso
347,4,76681,1:16.681,59,2010,Fernando Alonso
347,4,76877,1:16.877,60,2010,Fernando Alonso
347,4,76672,1:16.672,61,2010,Fernando Alonso
347,4,76471,1:16.471,62,2010,Fernando Alonso
347,4,76743,1:16.743,63,2010,Fernando Alonso
347,4,76103,1:16.103,64,2010,Fernando Alonso
347,4,76505,1:16.505,65,2010,Fernando Alonso
347,4,75880,1:15.880,66,2010,Fernando Alonso
347,4,77342,1:17.342,67,2010,Fernando Alonso
348,17,95032,1:35.032,1,2010,Mark Webber
348,17,89663,1:29.663,2,2010,Mark Webber
348,17,88654,1:28.654,3,2010,Mark Webber
348,17,87663,1:27.663,4,2010,Mark Webber
348,17,87473,1:27.473,5,2010,Mark Webber
348,17,87824,1:27.824,6,2010,Mark Webber
348,17,87729,1:27.729,7,2010,Mark Webber
348,17,87031,1:27.031,8,2010,Mark Webber
348,17,87072,1:27.072,9,2010,Mark Webber
348,17,86823,1:26.823,10,2010,Mark Webber
348,17,86766,1:26.766,11,2010,Mark Webber
348,17,87210,1:27.210,12,2010,Mark Webber
348,17,86924,1:26.924,13,2010,Mark Webber
348,17,86894,1:26.894,14,2010,Mark Webber
348,17,90902,1:30.902,15,2010,Mark Webber
348,17,125710,2:05.710,16,2010,Mark Webber
348,17,126586,2:06.586,17,2010,Mark Webber
348,17,86218,1:26.218,18,2010,Mark Webber
348,17,85648,1:25.648,19,2010,Mark Webber
348,17,85147,1:25.147,20,2010,Mark Webber
348,17,85159,1:25.159,21,2010,Mark Webber
348,17,84788,1:24.788,22,2010,Mark Webber
348,17,84939,1:24.939,23,2010,Mark Webber
348,17,84990,1:24.990,24,2010,Mark Webber
348,17,85252,1:25.252,25,2010,Mark Webber
348,17,84908,1:24.908,26,2010,Mark Webber
348,17,84684,1:24.684,27,2010,Mark Webber
348,17,84612,1:24.612,28,2010,Mark Webber
348,17,85753,1:25.753,29,2010,Mark Webber
348,17,85624,1:25.624,30,2010,Mark Webber
348,17,85312,1:25.312,31,2010,Mark Webber
348,17,84315,1:24.315,32,2010,Mark Webber
348,17,84091,1:24.091,33,2010,Mark Webber
348,17,84230,1:24.230,34,2010,Mark Webber
348,17,83847,1:23.847,35,2010,Mark Webber
348,17,83992,1:23.992,36,2010,Mark Webber
348,17,84231,1:24.231,37,2010,Mark Webber
348,17,83781,1:23.781,38,2010,Mark Webber
348,17,84010,1:24.010,39,2010,Mark Webber
348,17,84168,1:24.168,40,2010,Mark Webber
348,17,84696,1:24.696,41,2010,Mark Webber
348,17,84737,1:24.737,42,2010,Mark Webber
348,17,86732,1:26.732,43,2010,Mark Webber
348,17,101053,1:41.053,44,2010,Mark Webber
348,17,83118,1:23.118,45,2010,Mark Webber
348,17,82651,1:22.651,46,2010,Mark Webber
348,17,83545,1:23.545,47,2010,Mark Webber
348,17,83832,1:23.832,48,2010,Mark Webber
348,17,83696,1:23.696,49,2010,Mark Webber
348,17,83756,1:23.756,50,2010,Mark Webber
348,17,83533,1:23.533,51,2010,Mark Webber
348,17,83418,1:23.418,52,2010,Mark Webber
348,17,83876,1:23.876,53,2010,Mark Webber
348,17,84072,1:24.072,54,2010,Mark Webber
348,17,84158,1:24.158,55,2010,Mark Webber
348,17,84039,1:24.039,56,2010,Mark Webber
348,17,84328,1:24.328,57,2010,Mark Webber
348,17,83825,1:23.825,58,2010,Mark Webber
348,17,83880,1:23.880,59,2010,Mark Webber
348,17,83646,1:23.646,60,2010,Mark Webber
348,17,83449,1:23.449,61,2010,Mark Webber
348,17,83669,1:23.669,62,2010,Mark Webber
348,17,83354,1:23.354,63,2010,Mark Webber
348,17,83462,1:23.462,64,2010,Mark Webber
348,17,84467,1:24.467,65,2010,Mark Webber
348,17,84116,1:24.116,66,2010,Mark Webber
348,17,84111,1:24.111,67,2010,Mark Webber
348,17,84031,1:24.031,68,2010,Mark Webber
348,17,85458,1:25.458,69,2010,Mark Webber
348,17,87208,1:27.208,70,2010,Mark Webber
349,1,118941,1:58.941,1,2010,Lewis Hamilton
349,1,138118,2:18.118,2,2010,Lewis Hamilton
349,1,185200,3:05.200,3,2010,Lewis Hamilton
349,1,118665,1:58.665,4,2010,Lewis Hamilton
349,1,113065,1:53.065,5,2010,Lewis Hamilton
349,1,111789,1:51.789,6,2010,Lewis Hamilton
349,1,111939,1:51.939,7,2010,Lewis Hamilton
349,1,112323,1:52.323,8,2010,Lewis Hamilton
349,1,112456,1:52.456,9,2010,Lewis Hamilton
349,1,113751,1:53.751,10,2010,Lewis Hamilton
349,1,112606,1:52.606,11,2010,Lewis Hamilton
349,1,113054,1:53.054,12,2010,Lewis Hamilton
349,1,113024,1:53.024,13,2010,Lewis Hamilton
349,1,112610,1:52.610,14,2010,Lewis Hamilton
349,1,112246,1:52.246,15,2010,Lewis Hamilton
349,1,113585,1:53.585,16,2010,Lewis Hamilton
349,1,113916,1:53.916,17,2010,Lewis Hamilton
349,1,112005,1:52.005,18,2010,Lewis Hamilton
349,1,114096,1:54.096,19,2010,Lewis Hamilton
349,1,114940,1:54.940,20,2010,Lewis Hamilton
349,1,112331,1:52.331,21,2010,Lewis Hamilton
349,1,111243,1:51.243,22,2010,Lewis Hamilton
349,1,111287,1:51.287,23,2010,Lewis Hamilton
349,1,115677,1:55.677,24,2010,Lewis Hamilton
349,1,123784,2:03.784,25,2010,Lewis Hamilton
349,1,110245,1:50.245,26,2010,Lewis Hamilton
349,1,111331,1:51.331,27,2010,Lewis Hamilton
349,1,110150,1:50.150,28,2010,Lewis Hamilton
349,1,109591,1:49.591,29,2010,Lewis Hamilton
349,1,109422,1:49.422,30,2010,Lewis Hamilton
349,1,109218,1:49.218,31,2010,Lewis Hamilton
349,1,109069,1:49.069,32,2010,Lewis Hamilton
349,1,110578,1:50.578,33,2010,Lewis Hamilton
349,1,120009,2:00.009,34,2010,Lewis Hamilton
349,1,147045,2:27.045,35,2010,Lewis Hamilton
349,1,137969,2:17.969,36,2010,Lewis Hamilton
349,1,119406,1:59.406,37,2010,Lewis Hamilton
349,1,127429,2:07.429,38,2010,Lewis Hamilton
349,1,193630,3:13.630,39,2010,Lewis Hamilton
349,1,189725,3:09.725,40,2010,Lewis Hamilton
349,1,123192,2:03.192,41,2010,Lewis Hamilton
349,1,120788,2:00.788,42,2010,Lewis Hamilton
349,1,120445,2:00.445,43,2010,Lewis Hamilton
349,1,122375,2:02.375,44,2010,Lewis Hamilton
350,4,91181,1:31.181,1,2010,Fernando Alonso
350,4,88194,1:28.194,2,2010,Fernando Alonso
350,4,87638,1:27.638,3,2010,Fernando Alonso
350,4,87282,1:27.282,4,2010,Fernando Alonso
350,4,87556,1:27.556,5,2010,Fernando Alonso
350,4,86993,1:26.993,6,2010,Fernando Alonso
350,4,87040,1:27.040,7,2010,Fernando Alonso
350,4,87303,1:27.303,8,2010,Fernando Alonso
350,4,87038,1:27.038,9,2010,Fernando Alonso
350,4,87063,1:27.063,10,2010,Fernando Alonso
350,4,87238,1:27.238,11,2010,Fernando Alonso
350,4,87351,1:27.351,12,2010,Fernando Alonso
350,4,86868,1:26.868,13,2010,Fernando Alonso
350,4,86421,1:26.421,14,2010,Fernando Alonso
350,4,86288,1:26.288,15,2010,Fernando Alonso
350,4,86101,1:26.101,16,2010,Fernando Alonso
350,4,86266,1:26.266,17,2010,Fernando Alonso
350,4,86325,1:26.325,18,2010,Fernando Alonso
350,4,86048,1:26.048,19,2010,Fernando Alonso
350,4,86152,1:26.152,20,2010,Fernando Alonso
350,4,86445,1:26.445,21,2010,Fernando Alonso
350,4,86012,1:26.012,22,2010,Fernando Alonso
350,4,86385,1:26.385,23,2010,Fernando Alonso
350,4,86278,1:26.278,24,2010,Fernando Alonso
350,4,86596,1:26.596,25,2010,Fernando Alonso
350,4,86225,1:26.225,26,2010,Fernando Alonso
350,4,85969,1:25.969,27,2010,Fernando Alonso
350,4,85925,1:25.925,28,2010,Fernando Alonso
350,4,85919,1:25.919,29,2010,Fernando Alonso
350,4,85674,1:25.674,30,2010,Fernando Alonso
350,4,85846,1:25.846,31,2010,Fernando Alonso
350,4,85959,1:25.959,32,2010,Fernando Alonso
350,4,86112,1:26.112,33,2010,Fernando Alonso
350,4,85998,1:25.998,34,2010,Fernando Alonso
350,4,85603,1:25.603,35,2010,Fernando Alonso
350,4,85479,1:25.479,36,2010,Fernando Alonso
350,4,88594,1:28.594,37,2010,Fernando Alonso
350,4,104227,1:44.227,38,2010,Fernando Alonso
350,4,84942,1:24.942,39,2010,Fernando Alonso
350,4,84680,1:24.680,40,2010,Fernando Alonso
350,4,84736,1:24.736,41,2010,Fernando Alonso
350,4,84676,1:24.676,42,2010,Fernando Alonso
350,4,85015,1:25.015,43,2010,Fernando Alonso
350,4,84838,1:24.838,44,2010,Fernando Alonso
350,4,84540,1:24.540,45,2010,Fernando Alonso
350,4,84861,1:24.861,46,2010,Fernando Alonso
350,4,85055,1:25.055,47,2010,Fernando Alonso
350,4,84483,1:24.483,48,2010,Fernando Alonso
350,4,84465,1:24.465,49,2010,Fernando Alonso
350,4,84961,1:24.961,50,2010,Fernando Alonso
350,4,86156,1:26.156,51,2010,Fernando Alonso
350,4,84139,1:24.139,52,2010,Fernando Alonso
350,4,85433,1:25.433,53,2010,Fernando Alonso
351,4,116343,1:56.343,1,2010,Fernando Alonso
351,4,114285,1:54.285,2,2010,Fernando Alonso
351,4,126905,2:06.905,3,2010,Fernando Alonso
351,4,158313,2:38.313,4,2010,Fernando Alonso
351,4,161259,2:41.259,5,2010,Fernando Alonso
351,4,113462,1:53.462,6,2010,Fernando Alonso
351,4,113117,1:53.117,7,2010,Fernando Alonso
351,4,113204,1:53.204,8,2010,Fernando Alonso
351,4,113606,1:53.606,9,2010,Fernando Alonso
351,4,112625,1:52.625,10,2010,Fernando Alonso
351,4,112160,1:52.160,11,2010,Fernando Alonso
351,4,112149,1:52.149,12,2010,Fernando Alonso
351,4,112177,1:52.177,13,2010,Fernando Alonso
351,4,112101,1:52.101,14,2010,Fernando Alonso
351,4,111709,1:51.709,15,2010,Fernando Alonso
351,4,111520,1:51.520,16,2010,Fernando Alonso
351,4,111900,1:51.900,17,2010,Fernando Alonso
351,4,111317,1:51.317,18,2010,Fernando Alonso
351,4,111769,1:51.769,19,2010,Fernando Alonso
351,4,111641,1:51.641,20,2010,Fernando Alonso
351,4,112382,1:52.382,21,2010,Fernando Alonso
351,4,111204,1:51.204,22,2010,Fernando Alonso
351,4,111310,1:51.310,23,2010,Fernando Alonso
351,4,111761,1:51.761,24,2010,Fernando Alonso
351,4,111666,1:51.666,25,2010,Fernando Alonso
351,4,111814,1:51.814,26,2010,Fernando Alonso
351,4,111606,1:51.606,27,2010,Fernando Alonso
351,4,112647,1:52.647,28,2010,Fernando Alonso
351,4,118968,1:58.968,29,2010,Fernando Alonso
351,4,133811,2:13.811,30,2010,Fernando Alonso
351,4,111013,1:51.013,31,2010,Fernando Alonso
